job_name,result,bmc.circ_sz,bmc.dag_sz,crab.opsem.isderef.not.solve,crab.opsem.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_cursor_read,TRUE,153,770,4,3,0,0,0.36,0.33,0.02,0,0.01,0.02,0.37,0
byte_cursor_compare_lookup,TRUE,755,3465,0,132,0,0,1.35,1.15,0.11,0,0.01,0.02,1.40,0
byte_cursor_eq_ignore_case,TRUE,276,2978,0,16,0,0,1.24,1.16,0.03,0,0.01,0.03,1.26,0
byte_cursor_read_and_fill_buffer,TRUE,260,1256,4,4,0,0,0.36,0.29,0.02,0,0.01,0.03,0.37,0
byte_cursor_satisfies_pred,TRUE,126,672,0,3,0,0,0.04,0.02,0.01,0,0.01,0.01,0.05,0
byte_cursor_read_u8,TRUE,121,616,2,3,0,0,0.09,0.06,0.02,0,0.01,0.01,0.11,0
byte_cursor_right_trim_pred,TRUE,209,964,0,14,0,0,0.07,0.03,0.02,0,0.01,0.01,0.08,0
hash_ptr,TRUE,12,67,0,0,0,0,0.02,0.01,0.00,0,0,0.01,0.02,0
hash_string,TRUE,200,859,24,6,0,0,0.08,0.04,0.02,0,0,0.01,0.09,0
hash_array_ignore_case,TRUE,107,440,8,3,0,0,0.04,0.03,0.01,0,0.01,0.01,0.05,0
hash_byte_cursor_ptr_ignore_case,TRUE,98,459,0,0,0,0,0.03,0.02,0.00,0,0.01,0.01,0.03,0
byte_cursor_trim_pred,TRUE,314,1459,10,4,0,0,0.42,0.37,0.02,0,0.01,0.01,0.45,0
hash_byte_cursor_ptr,TRUE,182,789,0,21,0,0,0.06,0.04,0.01,0,0.01,0.01,0.08,0
hash_c_string,TRUE,468,2007,3,56,0,0,0.23,0.20,0.01,0,0,0.01,0.25,0
hash_callback_string_destroy,TRUE,36,228,1,7,0,0,0.06,0.04,0.00,0,0,0.01,0.07,0
hash_table_get_entry_count,TRUE,220,1217,0,48,0,0,0.20,0.10,0.04,0,0.01,0.03,0.23,0
hash_table_move,TRUE,213,1189,0,46,0,0,0.18,0.10,0.03,0,0.01,0.03,0.20,0
hash_iter_done,TRUE,522,2477,6,82,0,0,0.61,0.28,0.21,0,0.01,0.04,0.66,0
hash_iter_begin,TRUE,776,3681,34,74,0,0,1.21,0.73,0.28,0,0.01,0.06,1.26,0
hash_iter_next,TRUE,603,2940,15,82,0,0,1.07,0.63,0.29,0,0.01,0.04,1.14,0
